100.800	4542356.725	5345163.281	366.50
100.800	4542356.837	5345160.677	367.46
100.800	4542356.837	5345158.000	364.51
100.800	4542356.539	5345155.619	363.80
100.800	4542356.063	5345151.096	362.20
100.800	4542355.348	5345146.684	362.87
100.800	4542354.159	5345141.337	363.69
100.800	4542353.683	5345136.517	365.30
100.800	4542353.479	5345133.836	367.55
100.800	4542353.347	5345130.684	367.34
100.800	4542353.216	5345127.335	368.23
100.800	4542352.920	5345125.234	368.39
100.800	4542352.656	5345123.617	368.56
100.800	4542353.117	5345122.411	368.13
100.800	4542353.052	5345120.441	368.90
100.800	4542352.854	5345117.453	369.70
100.800	4542352.761	5345115.721	369.83
100.800	4542352.756	5345113.481	369.94
100.800	4542352.820	5345110.950	371.08
100.800	4542352.423	5345108.870	371.17
100.800	4542352.335	5345105.689	373.49
100.800	4542352.276	5345100.384	373.68
100.800	4542352.431	5345098.748	373.84
100.800	4542351.856	5345096.360	373.19
100.800	4542351.479	5345090.955	373.24
100.800	4542351.089	5345085.900	373.31
100.800	4542350.604	5345083.413	373.74
100.800	4542349.716	5345079.927	374.82
100.800	4542349.352	5345076.086	374.96
100.800	4542348.990	5345074.290	375.02
100.800	4542348.940	5345074.000	375.38
100.800	4542348.911	5345073.545	374.94
100.800	4542348.789	5345070.441	374.97
101.000	4542072.167	5345144.484	376.11
101.000	4542074.251	5345142.248	376.16
101.000	4542074.210	5345142.090	376.72
101.000	4542074.400	5345141.887	376.15
101.000	4542076.525	5345139.343	375.99
101.000	4542078.254	5345137.014	374.73
101.000	4542080.032	5345134.778	374.32
101.000	4542082.768	5345131.129	374.35
101.000	4542085.157	5345128.779	375.17
101.000	4542086.404	5345127.475	374.91
101.000	4542088.179	5345125.768	373.67
101.000	4542089.408	5345124.539	372.33
101.000	4542090.321	5345123.169	370.94
101.000	4542090.882	5345122.256	370.16
101.000	4542091.374	5345121.588	369.75
101.000	4542091.976	5345120.864	369.19
101.000	4542092.912	5345119.563	369.08
101.000	4542094.634	5345117.859	368.74
101.000	4542097.505	5345114.702	368.65
101.000	4542100.269	5345111.296	368.82
101.000	4542103.715	5345107.243	368.83
101.000	4542106.623	5345104.028	368.83
101.000	4542109.474	5345100.410	368.70
101.000	4542112.689	5345096.708	368.63
101.000	4542115.271	5345093.179	368.62
101.000	4542117.394	5345089.605	368.53
101.000	4542119.923	5345085.875	368.43
101.000	4542122.557	5345082.662	368.39
101.000	4542124.348	5345080.503	368.40
101.000	4542125.981	5345078.238	368.35
101.000	4542129.668	5345073.286	368.29
101.000	4542133.514	5345069.020	368.33
101.000	4542137.419	5345064.334	368.34
101.000	4542139.457	5345062.281	368.39
